1192	821	1462	749	1224	589	453	1434	21	0	4	1	1	0
1180	810	1460	745	1219	565	454	1419	21	0	4	1	1	0
1164	796	1453	735	1217	555	448	1404	21	0	4	1	1	0
1161	799	1458	733	1221	568	445	1413	21	0	4	1	1	0
1165	814	1465	731	1220	574	450	1426	21	0	4	1	1	0
1159	807	1457	722	1202	567	450	1414	21	0	4	1	1	0
1154	788	1451	721	1189	554	447	1402	21	0	4	1	1	0
1158	783	1461	732	1195	551	448	1407	21	0	4	1	1	0
1157	785	1465	732	1195	556	448	1407	21	0	4	1	1	0
1142	776	1459	722	1189	547	446	1402	21	0	4	1	1	0
1128	775	1459	720	1190	532	444	1403	21	0	4	1	1	0
1128	782	1465	724	1180	536	447	1395	21	0	4	1	1	0
1129	771	1465	722	1165	533	447	1378	21	0	4	1	1	0
1112	749	1457	718	1160	510	443	1370	21	0	4	1	1	0
1095	741	1458	719	1154	500	443	1371	21	0	4	1	1	0
1104	750	1469	723	1156	510	445	1374	21	0	4	1	1	0
1123	765	1467	726	1169	518	446	1375	21	0	4	1	1	0
1129	773	1461	722	1166	526	444	1378	21	0	4	1	1	0
1127	783	1465	720	1163	547	442	1395	21	0	4	1	1	0
1133	799	1465	722	1183	570	450	1415	21	0	4	1	1	0
1153	811	1463	725	1198	572	457	1410	21	0	4	1	1	0
1163	806	1467	724	1193	564	451	1399	21	0	4	1	1	0
1149	794	1466	724	1190	565	443	1406	21	0	4	1	1	0
1134	783	1465	724	1191	569	450	1403	21	0	4	1	1	0
1134	777	1471	725	1188	565	457	1383	21	0	4	1	1	0
1132	770	1473	724	1174	555	450	1376	21	0	4	1	1	0
1125	754	1467	719	1161	542	443	1381	21	0	4	1	1	0
1123	748	1466	716	1173	543	443	1382	21	0	4	1	1	0
1128	762	1466	716	1191	557	445	1391	21	0	4	1	1	0
1136	778	1458	717	1195	565	448	1405	21	0	4	1	1	0
1137	782	1453	716	1195	566	448	1410	21	0	4	1	1	0
1134	779	1454	716	1193	569	449	1407	21	0	4	1	1	0
1134	777	1453	718	1187	570	447	1404	21	0	4	1	1	0
1147	782	1450	720	1191	568	447	1403	21	0	4	1	1	0
1164	789	1455	723	1199	573	451	1409	21	0	4	1	1	0
1156	788	1463	723	1197	574	452	1412	21	0	4	1	1	0
1138	770	1469	721	1183	555	452	1393	21	0	4	1	1	0
1137	764	1469	720	1177	545	452	1376	21	0	4	1	1	0
1136	776	1466	722	1187	565	450	1393	21	0	4	1	1	0
1129	777	1468	720	1190	574	450	1409	21	0	4	1	1	0
1142	775	1471	716	1185	564	451	1403	21	0	4	1	1	0
1149	783	1466	717	1186	569	448	1401	21	0	4	1	1	0
1137	784	1463	715	1192	577	446	1405	21	0	4	1	1	0
1135	780	1465	712	1185	567	453	1399	21	0	4	1	1	0
1134	778	1465	713	1169	563	452	1390	21	0	4	1	1	0
1128	762	1465	713	1158	564	448	1381	21	0	4	1	1	0
1128	744	1467	709	1156	564	448	1376	21	0	4	1	1	0
1118	748	1468	705	1158	566	445	1380	21	0	4	1	1	0
1110	750	1465	707	1159	565	443	1379	21	0	4	1	1	0
1120	746	1468	713	1161	564	446	1373	21	0	4	1	1	0
1123	749	1476	718	1164	567	450	1376	21	0	4	1	1	0
1104	739	1478	711	1163	554	447	1379	21	0	4	1	1	0
1092	720	1470	696	1147	534	444	1362	21	0	4	1	1	0
1087	720	1461	690	1134	536	442	1348	21	0	4	1	1	0
1077	715	1466	694	1134	538	445	1349	21	0	4	1	1	0
1074	694	1472	695	1131	515	449	1347	21	0	4	1	1	0
1074	688	1469	692	1126	496	447	1338	21	0	4	1	1	0
1070	693	1465	693	1127	512	443	1340	21	0	4	1	1	0
1071	693	1466	693	1132	528	443	1351	21	0	4	1	1	0
1072	692	1466	689	1130	515	443	1344	21	0	4	1	1	0
1063	687	1458	688	1125	495	440	1328	21	0	4	1	1	0
1060	688	1463	690	1131	510	441	1335	21	0	4	1	1	0
1069	708	1472	700	1142	533	446	1355	21	0	4	1	1	0
1070	717	1471	714	1137	532	448	1352	21	0	4	1	1	0
1070	701	1469	711	1132	530	446	1343	21	0	4	1	1	0
1073	696	1468	691	1135	535	444	1348	21	0	4	1	1	0
1070	709	1464	695	1134	537	445	1352	21	0	4	1	1	0
1069	715	1470	717	1146	537	448	1354	21	0	4	1	1	0
1073	711	1479	717	1160	536	446	1353	21	0	4	1	1	0
1070	712	1474	709	1148	531	446	1349	21	0	4	1	1	0
1067	706	1470	714	1133	525	449	1348	21	0	4	1	1	0
1068	687	1473	718	1134	526	446	1345	21	0	4	1	1	0
1072	688	1480	716	1141	532	452	1346	21	0	4	1	1	0
1077	709	1490	718	1156	538	463	1359	21	0	4	1	1	0
1074	711	1494	719	1162	536	466	1361	21	0	4	1	1	0
1071	697	1491	721	1144	532	463	1353	21	0	4	1	1	0
1071	702	1490	721	1138	537	461	1357	21	0	4	1	1	0
1070	704	1487	719	1141	536	454	1357	21	0	4	1	1	0
1065	688	1482	718	1133	516	447	1345	21	0	4	1	1	0
1064	683	1482	717	1128	501	450	1343	21	0	4	1	1	0
1067	692	1484	713	1133	511	455	1348	21	0	4	1	1	0
1070	690	1484	716	1136	514	453	1345	21	0	4	1	1	0
1071	688	1487	721	1130	507	452	1346	21	0	4	1	1	0
1074	705	1492	720	1129	519	460	1349	21	0	4	1	1	0
1087	716	1487	721	1141	535	465	1349	21	0	4	1	1	0
1097	714	1483	723	1159	533	457	1354	21	0	4	1	1	0
1100	717	1482	720	1165	533	456	1353	21	0	4	1	1	0
1090	714	1474	716	1151	531	457	1345	21	0	4	1	1	0
1084	699	1472	716	1148	526	458	1344	21	0	4	1	1	0
1089	691	1481	717	1149	520	460	1346	21	0	4	1	1	0
1090	691	1487	717	1143	514	455	1342	21	0	4	1	1	0
1090	694	1492	719	1151	525	460	1346	21	0	4	1	1	0
1086	704	1497	724	1163	545	473	1356	21	0	4	1	1	0
1077	697	1489	724	1148	532	468	1352	21	0	4	1	1	0
1066	673	1477	720	1126	503	452	1331	21	0	4	1	1	0
1068	658	1477	719	1127	500	451	1320	21	0	4	1	1	0
1072	661	1485	719	1135	505	461	1321	21	0	4	1	1	0
1072	675	1492	722	1134	501	462	1322	21	0	4	1	1	0
1072	686	1488	720	1131	498	456	1329	21	0	4	1	1	0
1079	686	1485	719	1142	509	460	1343	21	0	4	1	1	0
1091	685	1497	735	1162	523	472	1348	21	0	4	1	1	0
1095	686	1502	748	1165	512	475	1341	21	0	4	1	1	0
1088	689	1489	740	1160	500	472	1343	21	0	4	1	1	0
1082	694	1482	735	1165	518	474	1348	21	0	4	1	1	0
1087	692	1483	739	1167	534	465	1345	21	0	4	1	1	0
1097	695	1477	744	1166	529	461	1344	21	0	4	1	1	0
1101	714	1476	749	1167	532	468	1350	21	0	4	1	1	0
1096	722	1479	744	1165	540	469	1352	21	0	4	1	1	0
1095	718	1477	742	1169	540	464	1357	21	0	4	1	1	0
1099	720	1483	746	1175	540	466	1362	21	0	4	1	1	0
1101	721	1490	738	1168	533	471	1351	21	0	4	1	1	0
1096	711	1486	728	1158	528	469	1340	21	0	4	1	1	0
1090	709	1487	731	1161	528	468	1347	21	0	4	1	1	0
1096	711	1497	734	1165	528	473	1349	21	0	4	1	1	0
1102	716	1499	745	1165	525	476	1349	21	0	4	1	1	0
1099	715	1495	748	1163	517	474	1347	21	0	4	1	1	0
1090	696	1489	732	1155	502	469	1337	21	0	4	1	1	0
1083	685	1482	724	1152	496	470	1330	21	0	4	1	1	0
1079	687	1485	737	1157	503	471	1331	21	0	4	1	1	0
1078	688	1494	742	1157	505	470	1333	21	0	4	1	1	0
1085	691	1496	735	1160	504	470	1341	21	0	4	1	1	0
1097	695	1491	724	1165	512	474	1346	21	0	4	1	1	0
1094	692	1480	722	1164	524	473	1344	21	0	4	1	1	0
1079	690	1475	724	1159	527	467	1347	21	0	4	1	1	0
1071	686	1482	724	1147	509	467	1340	21	0	4	1	1	0
1074	680	1487	726	1131	498	470	1319	21	0	4	1	1	0
1072	685	1488	725	1131	502	470	1316	21	0	4	1	1	0
1072	685	1493	722	1131	502	474	1331	21	0	4	1	1	0
1090	694	1500	737	1126	523	475	1342	21	0	4	1	1	0
1108	722	1505	750	1133	560	473	1350	21	0	4	1	1	0
1115	743	1513	740	1139	571	475	1366	21	0	4	1	1	0
1125	749	1514	733	1145	576	477	1382	21	0	4	1	1	0
1134	753	1512	745	1158	601	478	1387	21	0	4	1	1	0
1132	764	1513	748	1167	607	480	1391	21	0	4	1	1	0
1135	772	1508	739	1166	597	479	1400	21	0	4	1	1	0
1142	767	1502	739	1168	600	477	1395	21	0	4	1	1	0
1135	754	1504	748	1168	598	478	1386	21	0	4	1	1	0
1125	737	1504	747	1165	579	478	1387	21	0	4	1	1	0
1121	721	1497	741	1162	557	476	1373	21	0	4	1	1	0
1115	714	1495	744	1160	535	473	1350	21	0	4	1	1	0
1109	712	1500	748	1158	528	474	1346	21	0	4	1	1	0
1104	700	1499	732	1159	531	475	1351	21	0	4	1	1	0
1098	691	1494	719	1157	526	471	1344	21	0	4	1	1	0
1097	692	1495	730	1156	511	469	1340	21	0	4	1	1	0
1100	689	1496	737	1162	504	472	1344	21	0	4	1	1	0
1098	690	1496	729	1167	508	472	1347	21	0	4	1	1	0
1099	693	1498	730	1165	510	471	1346	21	0	4	1	1	0
1099	689	1495	732	1165	503	473	1343	21	0	4	1	1	0
1087	685	1486	723	1170	502	474	1342	21	0	4	1	1	0
1084	690	1486	719	1164	516	473	1347	21	0	4	1	1	0
1099	699	1496	735	1171	529	474	1351	21	0	4	1	1	0
1101	699	1499	749	1185	520	474	1348	21	0	4	1	1	0
1090	693	1502	750	1174	507	475	1343	21	0	4	1	1	0
1084	690	1499	742	1158	506	477	1347	21	0	4	1	1	0
1076	687	1489	737	1162	502	474	1341	21	0	4	1	1	0
1066	670	1483	728	1160	487	468	1322	21	0	4	1	1	0
1067	659	1488	723	1153	472	466	1315	21	0	4	1	1	0
1071	662	1490	724	1159	468	470	1321	21	0	4	1	1	0
1070	661	1485	724	1150	472	469	1317	21	0	4	1	1	0
1065	656	1488	722	1131	476	465	1310	21	0	4	1	1	0
1068	657	1499	722	1139	474	467	1317	21	0	4	1	1	0
1087	670	1503	733	1158	474	472	1322	21	0	4	1	1	0
1098	684	1500	740	1162	484	473	1322	21	0	4	1	1	0
1081	680	1498	730	1156	484	473	1323	21	0	4	1	1	0
1065	666	1497	720	1152	473	471	1321	21	0	4	1	1	0
1086	665	1495	722	1146	469	470	1314	21	0	4	1	1	0
1099	664	1498	726	1136	471	472	1311	21	0	4	1	1	0
1084	667	1500	725	1139	469	472	1316	21	0	4	1	1	0
