432	-480	2535	28	345	174	661	566	23	0	1	1	0	0
451	-454	2497	45	355	189	659	577	23	0	1	1	0	0
467	-420	2451	79	388	193	656	590	23	0	1	1	0	0
487	-402	2411	106	405	165	648	585	23	0	1	1	0	0
518	-397	2389	115	376	101	648	567	23	0	1	1	0	0
559	-381	2368	138	360	47	648	561	23	0	1	1	0	0
600	-344	2338	178	382	27	650	562	23	0	1	1	0	0
635	-314	2304	208	381	6	650	560	23	0	1	1	0	0
662	-301	2272	228	361	-36	639	558	23	0	1	1	0	0
688	-287	2233	243	366	-82	627	546	23	0	1	1	0	0
721	-262	2184	272	378	-104	627	539	23	0	1	1	0	0
757	-220	2125	315	391	-100	627	554	23	0	1	1	0	0
801	-164	2070	355	416	-112	611	563	23	0	1	1	0	0
851	-106	2011	399	442	-135	598	561	23	0	1	1	0	0
895	-62	1936	453	465	-141	595	565	23	0	1	1	0	0
936	-21	1859	496	495	-132	581	574	23	0	1	1	0	0
980	42	1787	538	540	-88	561	589	23	0	1	1	0	0
1048	139	1720	613	621	16	563	624	23	0	1	1	0	0
1129	246	1655	692	721	138	566	666	23	0	1	1	0	0
1180	327	1572	733	788	214	546	697	23	0	1	1	0	0
1208	385	1483	769	832	253	530	711	23	0	1	1	0	0
1246	437	1406	814	881	299	522	725	23	0	1	1	0	0
1281	484	1325	846	921	349	501	742	23	0	1	1	0	0
1299	528	1245	868	957	385	477	755	23	0	1	1	0	0
1329	571	1186	900	1007	423	472	771	23	0	1	1	0	0
1375	618	1141	938	1048	468	475	790	23	0	1	1	0	0
1405	659	1089	969	1078	506	469	810	23	0	1	1	0	0
1417	695	1033	996	1123	545	456	825	23	0	1	1	0	0
1439	741	987	1021	1172	591	447	840	23	0	1	1	0	0
1473	783	951	1042	1203	618	446	856	23	0	1	1	0	0
1492	801	903	1056	1230	631	444	867	23	0	1	1	0	0
1500	817	850	1073	1254	648	436	881	23	0	1	1	0	0
1516	853	817	1093	1275	663	423	894	23	0	1	1	0	0
1537	890	794	1108	1304	683	419	903	23	0	1	1	0	0
