891	719	1467	597	1481	1228	435	1808	20	0	0	1	0	1
891	727	1457	592	1486	1225	438	1810	20	0	0	1	0	1
893	752	1461	592	1492	1238	436	1818	20	0	0	1	0	1
885	739	1473	599	1489	1236	437	1808	20	0	0	1	0	1
880	720	1467	595	1491	1228	429	1802	20	0	0	1	0	1
889	735	1460	592	1501	1235	422	1814	20	0	0	1	0	1
898	733	1466	598	1504	1235	428	1813	20	0	0	1	0	1
894	721	1472	599	1506	1230	436	1807	20	0	0	1	0	1
893	743	1471	597	1519	1248	437	1831	20	0	0	1	0	1
902	757	1467	599	1523	1270	440	1853	20	0	0	1	0	1
911	735	1464	597	1511	1267	441	1841	20	0	0	1	0	1
907	702	1460	594	1499	1237	433	1813	20	0	0	1	0	1
887	668	1449	595	1488	1200	425	1784	20	0	0	1	0	1
871	648	1434	590	1480	1185	420	1768	20	0	0	1	0	1
878	648	1434	585	1477	1192	414	1770	20	0	0	1	0	1
900	670	1446	592	1485	1201	420	1780	20	0	0	1	0	1
918	689	1454	598	1502	1210	437	1792	20	0	0	1	0	1
925	696	1450	594	1512	1234	443	1816	20	0	0	1	0	1
931	707	1444	591	1520	1265	442	1841	20	0	0	1	0	1
936	700	1443	594	1523	1255	439	1828	20	0	0	1	0	1
933	661	1442	595	1512	1216	433	1797	20	0	0	1	0	1
932	644	1441	591	1504	1202	434	1792	20	0	0	1	0	1
935	666	1443	591	1513	1212	438	1801	20	0	0	1	0	1
944	685	1441	594	1521	1215	435	1803	20	0	0	1	0	1
952	688	1433	596	1515	1207	435	1795	20	0	0	1	0	1
953	677	1431	594	1508	1192	439	1781	20	0	0	1	0	1
960	663	1438	593	1512	1184	439	1781	20	0	0	1	0	1
973	668	1445	598	1520	1196	443	1792	20	0	0	1	0	1
969	670	1439	599	1519	1197	441	1789	20	0	0	1	0	1
957	639	1416	593	1506	1160	425	1765	20	0	0	1	0	1
959	611	1404	590	1488	1124	416	1735	20	0	0	1	0	1
968	615	1416	593	1489	1124	426	1726	20	0	0	1	0	1
977	626	1428	596	1509	1152	440	1751	20	0	0	1	0	1
989	620	1434	596	1510	1153	442	1755	20	0	0	1	0	1
991	611	1432	596	1502	1131	440	1729	20	0	0	1	0	1
991	604	1420	597	1508	1134	440	1731	20	0	0	1	0	1
996	600	1415	596	1511	1146	436	1749	20	0	0	1	0	1
987	591	1419	595	1495	1126	431	1729	20	0	0	1	0	1
971	562	1413	594	1473	1095	425	1695	20	0	0	1	0	1
