821	128	1072	854	406	-1401	308	-89	21	0	0	1	0	1
820	122	1073	849	401	-1411	304	-90	21	0	0	1	0	1
813	140	1066	844	410	-1383	302	-67	21	0	0	1	0	1
807	144	1066	847	416	-1369	305	-58	21	0	0	1	0	1
804	133	1071	847	411	-1370	299	-63	21	0	0	1	0	1
791	139	1066	839	413	-1354	288	-51	21	0	0	1	0	1
780	138	1061	837	415	-1388	289	-70	21	0	0	1	0	1
782	108	1069	842	391	-1488	297	-137	21	0	0	1	0	1
768	81	1069	834	359	-1540	292	-174	21	0	0	1	0	1
748	79	1062	818	356	-1502	286	-154	21	0	0	1	0	1
751	91	1069	811	375	-1432	289	-116	21	0	0	1	0	1
756	104	1079	812	387	-1374	294	-75	21	0	0	1	0	1
747	117	1077	813	409	-1328	292	-37	21	0	0	1	0	1
743	136	1082	811	433	-1279	290	-3	21	0	0	1	0	1
748	143	1104	813	432	-1272	292	3	21	0	0	1	0	1
743	111	1109	807	403	-1372	292	-65	21	0	0	1	0	1
730	69	1101	787	362	-1476	290	-146	21	0	0	1	0	1
724	74	1112	782	363	-1425	291	-115	21	0	0	1	0	1
725	112	1120	792	405	-1288	292	-18	21	0	0	1	0	1
725	137	1119	791	433	-1220	294	33	21	0	0	1	0	1
718	145	1130	783	437	-1216	290	37	21	0	0	1	0	1
705	149	1137	779	436	-1200	281	49	21	0	0	1	0	1
692	138	1133	774	420	-1216	277	36	21	0	0	1	0	1
692	98	1133	762	380	-1331	277	-44	21	0	0	1	0	1
685	57	1135	742	343	-1430	274	-116	21	0	0	1	0	1
664	51	1131	723	334	-1375	271	-89	21	0	0	1	0	1
654	76	1126	714	364	-1245	262	-5	21	0	0	1	0	1
658	93	1130	704	385	-1197	256	33	21	0	0	1	0	1
656	95	1140	695	374	-1208	260	26	21	0	0	1	0	1
654	104	1145	696	385	-1173	263	43	21	0	0	1	0	1
653	97	1145	694	389	-1177	256	42	21	0	0	1	0	1
657	70	1160	688	356	-1265	257	-18	21	0	0	1	0	1
664	79	1183	693	357	-1293	272	-33	21	0	0	1	0	1
663	106	1185	705	385	-1254	278	1	21	0	0	1	0	1
651	85	1179	687	359	-1261	265	-14	21	0	0	1	0	1
638	51	1180	659	325	-1284	254	-44	21	0	0	1	0	1
629	54	1183	649	332	-1267	260	-29	21	0	0	1	0	1
626	58	1189	643	330	-1254	262	-17	21	0	0	1	0	1
629	46	1200	629	319	-1246	255	-22	21	0	0	1	0	1
622	43	1209	620	324	-1229	251	-11	21	0	0	1	0	1
